0,1003.4,8.78
5,1834.52,12.84
10,1988.84,13.63
15,2039.54,13.02
20,2037.34,11.86
25,2059.38,10.72
30,2063.79,9.65
35,2096.86,8.82
40,2127.72,8.11
45,2125.52,7.48
50,2149.77,6.95
55,2154.18,6.5
60,2178.43,6.12
65,2178.43,5.8
70,2176.23,5.5
75,2182.84,5.2
80,2198.27,5.01
85,2198.27,4.82
90,2196.07,4.61
95,2193.86,4.43
100,2193.86,4.23
105,2191.66,4.09
110,2191.66,3.91
115,2187.25,3.76
120,2187.25,3.66
125,2187.25,3.56
130,2185.04,3.45
135,2185.04,3.41
140,2185.04,3.32
145,2182.84,3.27
150,2182.84,3.22
155,2180.63,3.18
160,2180.63,3.17
165,2178.43,3.13
170,2185.04,3.08
175,2180.63,3.07
180,2178.43,3.06
185,2178.43,3.03
190,2178.43,3.02
195,2178.43,2.99
200,2176.23,2.98
205,2176.23,2.97
210,2178.43,2.94
215,2178.43,2.95
220,2178.43,2.95
225,2178.43,2.96
230,2176.23,2.93
235,2174.02,2.91
240,2174.02,2.9
245,2178.43,2.89
250,2174.02,2.9
255,2171.82,2.92
260,2176.23,2.89
265,2174.02,2.89
270,2174.02,2.87
275,2169.61,2.86
280,2169.61,2.88
285,2169.61,2.87
290,2171.82,2.85
295,2178.43,2.85
300,2174.02,2.85
305,2169.61,2.83
310,2167.41,2.85
315,2169.61,2.83
320,2167.41,2.83
325,2167.41,2.83
330,2171.82,2.82
335,2169.61,2.81
340,2171.82,2.81
345,2169.61,2.79
350,2169.61,2.81
355,2169.61,2.8
360,2169.61,2.82
365,2169.61,2.79
370,2167.41,2.77
375,2167.41,2.79
380,2165.2,2.78
385,2165.2,2.79
390,2165.2,2.78
395,2165.2,2.77
400,2167.41,2.78
405,2167.41,2.76
410,2165.2,2.78
415,2167.41,2.76
420,2163,2.76
425,2165.2,2.77
430,2163,2.75
435,2163,2.74
440,2160.79,2.76
445,2163,2.78
450,2160.79,2.76
455,2165.2,2.76
460,2163,2.74
465,2163,2.75
470,2165.2,2.73
475,2160.79,2.75
480,2165.2,2.75
485,2165.2,2.74
490,2160.79,2.74
495,2160.79,2.74
500,2160.79,2.74
505,2160.79,2.75
510,2165.2,2.73
515,2160.79,2.74
520,2160.79,2.75
525,2163,2.73
530,2160.79,2.71
535,2160.79,2.72
540,2160.79,2.73
545,2160.79,2.73
550,2160.79,2.72
555,2160.79,2.72
560,2160.79,2.72
565,2158.59,2.74
570,2160.79,2.72
575,2158.59,2.73
580,2156.38,2.75
585,2158.59,2.72
590,2160.79,2.73
595,2160.79,2.73
600,2156.38,2.74
605,2156.38,2.72
610,2158.59,2.72
615,2156.38,2.71
620,2156.38,2.73
625,2156.38,2.71
630,2156.38,2.72
635,2158.59,2.72
640,2158.59,2.72
645,2158.59,2.7
650,2158.59,2.73
655,2158.59,2.71
660,2156.38,2.71
665,2156.38,2.7
670,2156.38,2.71
675,2156.38,2.72
680,2156.38,2.72
685,2154.18,2.72
690,2154.18,2.71
695,2156.38,2.72
700,2151.97,2.72
705,2151.97,2.71
710,2151.97,2.74
715,2151.97,2.73
720,2154.18,2.7
725,2151.97,2.71
730,2149.77,2.73
735,2154.18,2.73
740,2151.97,2.73
745,2149.77,2.71
750,2154.18,2.72
755,2149.77,2.71
760,2151.97,2.73
765,2154.18,2.73
770,2151.97,2.73
775,2151.97,2.71
780,2156.38,2.69
785,2151.97,2.71
790,2151.97,2.72
795,2149.77,2.73
800,2151.97,2.75
805,2149.77,2.7
810,2151.97,2.72
815,2147.57,2.72
820,2149.77,2.73
825,2151.97,2.74
830,2151.97,2.73
835,2151.97,2.72
840,2156.38,2.75
845,2149.77,2.72
850,2149.77,2.73
855,2147.57,2.73
860,2149.77,2.74
865,2149.77,2.74
870,2149.77,2.73
875,2149.77,2.74
880,2149.77,2.75
885,2147.57,2.75
890,2149.77,2.72
895,2149.77,2.73
900,2149.77,2.72
905,2149.77,2.72
910,2149.77,2.74
915,2151.97,2.74
920,2149.77,2.74
925,2149.77,2.73
930,2149.77,2.74
935,2147.57,2.74
940,2149.77,2.72
945,2147.57,2.72
950,2147.57,2.75
955,2149.77,2.73
960,2149.77,2.72
965,2147.57,2.76
970,2149.77,2.74
975,2147.57,2.73
980,2147.57,2.73
985,2147.57,2.75
990,2145.36,2.74
995,2149.77,2.75
1000,2147.57,2.75
1005,2147.57,2.75
1010,2145.36,2.76
1015,2145.36,2.76
1020,2145.36,2.74
1025,2145.36,2.74
1030,2145.36,2.75
1035,2145.36,2.73
1040,2147.57,2.75
1045,2145.36,2.76
1050,2143.16,2.75
1055,2145.36,2.75
1060,2147.57,2.75
1065,2145.36,2.75
1070,2147.57,2.75
1075,2147.57,2.78
1080,2143.16,2.78
1085,2143.16,2.76
1090,2143.16,2.77
1095,2143.16,2.76
1100,2143.16,2.77
1105,2143.16,2.77
1110,2145.36,2.77
1115,2143.16,2.77
1120,2149.77,2.77
1125,2143.16,2.77
1130,2143.16,2.76
1135,2143.16,2.76
1140,2143.16,2.76
1145,2145.36,2.79
1150,2145.36,2.76
1155,2143.16,2.79
1160,2143.16,2.78
1165,2143.16,2.78
1170,2145.36,2.77
1175,2143.16,2.79
1180,2143.16,2.77
1185,2143.16,2.78
1190,2143.16,2.79
1195,2143.16,2.8
1200,2143.16,2.79
1205,2140.95,2.78
1210,2143.16,2.79
1215,2140.95,2.8
1220,2143.16,2.8
1225,2143.16,2.81
1230,2143.16,2.78
1235,2140.95,2.79
1240,2143.16,2.78
1245,2143.16,2.81
1250,2143.16,2.76
1255,2138.75,2.79
1260,2140.95,2.8
1265,2140.95,2.77
1270,2143.16,2.79
1275,2143.16,2.78
1280,2140.95,2.8
1285,2140.95,2.78
1290,2140.95,2.78
1295,2143.16,2.79
1300,2143.16,2.8
1305,2140.95,2.79
1310,2143.16,2.8
1315,2138.75,2.8
1320,2140.95,2.76
1325,2140.95,2.78
1330,2140.95,2.78
1335,2140.95,2.78
1340,2140.95,2.79
1345,2140.95,2.79
1350,2140.95,2.81
1355,2140.95,2.79
1360,2140.95,2.8
1365,2140.95,2.8
1370,2138.75,2.8
1375,2140.95,2.81
1380,2138.75,2.82
1385,2140.95,2.8
1390,2140.95,2.8
1395,2138.75,2.79
1400,2136.54,2.81
1405,2136.54,2.8
1410,2136.54,2.79
1415,2140.95,2.8
1420,2138.75,2.79
1425,2140.95,2.81
1430,2140.95,2.81
1435,2138.75,2.79
1440,2140.95,2.8
1445,2138.75,2.8
1450,2136.54,2.82
1455,2136.54,2.79
1460,2138.75,2.79
1465,2136.54,2.79
1470,2138.75,2.81
1475,2136.54,2.79
1480,2136.54,2.82
1485,2136.54,2.81
1490,2136.54,2.8
1495,2134.34,2.8
1500,2136.54,2.8
1505,2136.54,2.82
1510,2134.34,2.84
1515,2134.34,2.81
1520,2136.54,2.81
1525,2136.54,2.8
1530,2134.34,2.82
1535,2136.54,2.82
1540,2136.54,2.82
1545,2136.54,2.83
1550,2138.75,2.81
1555,2134.34,2.8
1560,2134.34,2.83
1565,2134.34,2.82
1570,2134.34,2.82
1575,2134.34,2.83
1580,2134.34,2.82
1585,2134.34,2.81
1590,2136.54,2.83
1595,2134.34,2.82
1600,2134.34,2.82
1605,2134.34,2.82
1610,2134.34,2.82
1615,2134.34,2.83
1620,2134.34,2.81
1625,2132.13,2.82
1630,2134.34,2.83
1635,2134.34,2.79
1640,2134.34,2.83
1645,2134.34,2.82
1650,2134.34,2.81
1655,2134.34,2.84
1660,2134.34,2.85
1665,2136.54,2.85
1670,2134.34,2.83
1675,2132.13,2.83
1680,2134.34,2.83
1685,2132.13,2.83
1690,2136.54,2.84
1695,2132.13,2.81
1700,2132.13,2.83
1705,2134.34,2.81
1710,2134.34,2.81
1715,2134.34,2.83
1720,2132.13,2.83
1725,2134.34,2.84
1730,2134.34,2.81
1735,2132.13,2.83
1740,2132.13,2.84
1745,2132.13,2.83
1750,2134.34,2.83
1755,2134.34,2.81
1760,2132.13,2.84
1765,2132.13,2.83
1770,2132.13,2.81
1775,2132.13,2.84
1780,2134.34,2.83
1785,2134.34,2.82
1790,2134.34,2.83
1795,2132.13,2.81
1800,2134.34,2.84
1805,2129.93,2.83
1810,2132.13,2.83
1815,2127.72,2.83
1820,2129.93,2.84
1825,2127.72,2.84
1830,2132.13,2.84
1835,2129.93,2.83
1840,2132.13,2.82
1845,2132.13,2.84
1850,2134.34,2.84
1855,2132.13,2.86
1860,2132.13,2.83
1865,2129.93,2.82
1870,2127.72,2.83
1875,2132.13,2.84
1880,2132.13,2.81
1885,2129.93,2.82
1890,2129.93,2.83
1895,2132.13,2.85
1900,2132.13,2.83
1905,2127.72,2.85
1910,2132.13,2.82
1915,2127.72,2.82
1920,2129.93,2.83
1925,2127.72,2.83
